Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),Distance_in_KM
34.0,4.7,Fog,Low,1.0,Buffet,scooter,1.0,No,Metropolitian,27.0,19.34348721744278
20.0,4.7,Cloudy,High,2.0,Meal,scooter,1.0,No,Metropolitian,25.0,2.9845125598688367
29.0,4.8,Sunny,High,1.0,Drinks,motorcycle,1.0,No,Metropolitian,18.0,6.058876303739158
22.0,4.9,Stormy,Medium,2.0,Snack,scooter,0.0,No,Metropolitian,21.0,9.08808409216426
35.0,4.9,Cloudy,Jam,0.0,Buffet,motorcycle,2.0,No,Metropolitian,53.0,10.41706579035871
32.0,4.4,Sandstorms,Jam,0.0,Drinks,motorcycle,3.0,No,Metropolitian,42.0,17.164833902684478
28.0,4.9,Sunny,Jam,2.0,Snack,motorcycle,1.0,No,Metropolitian,20.0,16.11387241182587
30.0,4.7,Fog,Low,1.0,Meal,scooter,0.0,No,Metropolitian,29.0,20.253686339517454
22.0,4.7,Stormy,Jam,2.0,Snack,scooter,0.0,No,Urban,15.0,17.076258901183188
36.0,4.7,Fog,Medium,0.0,Buffet,motorcycle,1.0,No,Metropolitian,30.0,7.79036212453358
23.0,4.8,Windy,Jam,0.0,Snack,motorcycle,1.0,No,Metropolitian,28.0,19.76218981785925
22.0,4.8,Stormy,Low,2.0,Drinks,motorcycle,1.0,No,Metropolitian,19.0,3.025059809277375
29.0,4.5,Sandstorms,Low,2.0,Meal,motorcycle,1.0,No,Metropolitian,15.0,19.839561441934904
34.0,4.9,Sandstorms,Jam,0.0,Buffet,motorcycle,3.0,Yes,Urban,50.0,17.07559440107296
38.0,4.1,Stormy,High,0.0,Buffet,motorcycle,1.0,Yes,Metropolitian,41.0,1.5527001159059903
35.0,5.0,Fog,Medium,0.0,Snack,motorcycle,1.0,No,Metropolitian,37.0,11.00773476374462
38.0,4.7,Cloudy,Jam,2.0,Drinks,scooter,1.0,No,Metropolitian,28.0,9.435201537430713
32.0,4.3,Cloudy,Medium,1.0,Meal,scooter,2.0,No,Metropolitian,35.0,10.280572823486576
20.0,4.5,Windy,Jam,2.0,Buffet,motorcycle,1.0,No,Metropolitian,27.0,10.867300462045836
25.0,4.9,Fog,Jam,0.0,Buffet,motorcycle,2.0,No,Metropolitian,43.0,12.417687564200063
29.0,4.5,Fog,Low,2.0,Meal,scooter,0.0,No,Metropolitian,12.0,8.93786088183146
32.0,4.7,Sandstorms,Jam,2.0,Meal,scooter,1.0,No,Metropolitian,31.0,6047.919477618646
39.0,4.1,Cloudy,Jam,1.0,Drinks,motorcycle,2.0,No,Metropolitian,39.0,20.44292976252901
31.0,4.4,Stormy,Jam,0.0,Buffet,motorcycle,1.0,No,Urban,47.0,16.660108123693192
37.0,4.5,Fog,Low,0.0,Buffet,motorcycle,1.0,No,Urban,26.0,7.601385733164932
36.0,4.9,Cloudy,Medium,2.0,Snack,electric_scooter,1.0,No,Metropolitian,31.0,13.183763612802814
37.0,3.8,Sandstorms,Jam,1.0,Snack,motorcycle,1.0,No,Metropolitian,42.0,20.856833724898493
30.0,4.5,Stormy,Jam,2.0,Meal,scooter,0.0,No,Urban,12.0,16612.239054612844
38.0,4.9,Cloudy,High,2.0,Snack,scooter,0.0,No,Metropolitian,25.0,6.232373004507649
37.0,4.4,Sandstorms,Jam,0.0,Drinks,motorcycle,1.0,No,Metropolitian,39.0,11.90486548713048
21.0,4.9,Fog,Low,2.0,Buffet,scooter,1.0,No,Metropolitian,21.0,13.682164847733755
35.0,4.9,Fog,Medium,2.0,Meal,electric_scooter,0.0,No,Metropolitian,18.0,4.469362226704516
22.0,4.8,Sandstorms,Jam,1.0,Snack,scooter,1.0,No,Urban,22.0,13.40635545530559
28.0,4.8,Fog,Low,0.0,Buffet,motorcycle,1.0,No,Metropolitian,23.0,3.073644027723396
39.0,4.0,Stormy,Medium,0.0,Drinks,motorcycle,0.0,No,Metropolitian,48.0,20.206581510507974
29.0,4.5,Windy,Low,1.0,Snack,scooter,0.0,No,Urban,13.0,12.419724873245404
39.0,4.6,Sandstorms,High,2.0,Drinks,motorcycle,1.0,No,Metropolitian,32.0,3.104803710518419
25.0,4.9,Sandstorms,Jam,2.0,Snack,electric_scooter,0.0,No,Urban,16.0,20.20631641648197
34.0,5.0,Cloudy,Medium,2.0,Snack,electric_scooter,0.0,No,Urban,19.0,4.6741517745550425
22.0,4.8,Sunny,Low,1.0,Drinks,motorcycle,1.0,No,Metropolitian,18.0,3.1053699758611546
27.0,5.0,Windy,Jam,0.0,Buffet,motorcycle,1.0,No,Metropolitian,27.0,10.444390862228436
28.0,4.5,Sunny,Medium,0.0,Drinks,motorcycle,1.0,No,Urban,25.0,10.710903359654202
32.0,5.0,Stormy,Medium,2.0,Drinks,scooter,1.0,No,Metropolitian,31.0,4.674393132741051
30.0,3.8,Fog,Jam,2.0,Drinks,scooter,1.0,No,Metropolitian,39.0,16.601276790345963
27.0,4.6,Sunny,Medium,0.0,Snack,motorcycle,0.0,No,Metropolitian,20.0,10.75669787910262
35.0,3.9,Windy,Jam,1.0,Snack,motorcycle,2.0,No,Metropolitian,38.0,12.236561539554922
22.0,4.6,Windy,Low,1.0,Buffet,motorcycle,1.0,No,Metropolitian,19.0,4.66365822992179
35.0,4.7,Sunny,Jam,2.0,Drinks,electric_scooter,1.0,No,Metropolitian,17.0,4.717601092054723
30.0,4.6,Cloudy,Low,0.0,Buffet,motorcycle,0.0,No,Urban,24.0,1.5148048951935007
39.0,4.8,Fog,High,2.0,Drinks,scooter,1.0,No,Urban,26.0,3.108988329765785
33.0,4.8,Sandstorms,Medium,2.0,Meal,motorcycle,1.0,No,Metropolitian,28.0,9.219905581616992
20.0,4.7,Sandstorms,Medium,2.0,Snack,scooter,1.0,No,Urban,16.0,12.256687342592269
20.0,4.7,Fog,Medium,2.0,Buffet,motorcycle,0.0,No,Urban,17.0,4.717601092054723
34.0,4.2,Windy,Low,0.0,Snack,motorcycle,0.0,No,Urban,24.0,9.326940869812145
22.0,4.7,Windy,Medium,0.0,Meal,motorcycle,0.0,No,Metropolitian,24.0,10.881431823102778
37.0,4.3,Stormy,High,2.0,Meal,scooter,1.0,No,Metropolitian,34.0,2.980249384918756
20.0,4.8,Cloudy,Low,1.0,Snack,motorcycle,1.0,No,Urban,16.0,1.5302594894332384
33.0,4.9,Windy,Low,1.0,Drinks,motorcycle,1.0,No,Metropolitian,26.0,7.6016147383215875
21.0,5.0,Fog,Medium,1.0,Drinks,motorcycle,1.0,No,Metropolitian,25.0,19.66094394761993
33.0,4.6,Fog,Medium,0.0,Meal,motorcycle,2.0,No,Metropolitian,49.0,10.60241776436208
24.0,4.6,Windy,Medium,2.0,Snack,electric_scooter,0.0,No,Urban,24.0,12.41960204102968
36.0,4.7,Sandstorms,High,2.0,Meal,scooter,2.0,No,Metropolitian,32.0,3.145067434621583
30.0,4.6,Sunny,Medium,0.0,Buffet,motorcycle,1.0,No,Metropolitian,26.0,4.588898780683796
32.0,4.9,Sandstorms,Low,1.0,Buffet,scooter,1.0,No,Metropolitian,24.0,13.829931792649829
28.0,4.6,Stormy,Jam,2.0,Drinks,electric_scooter,0.0,No,Metropolitian,16.0,19.975808791439345
21.0,4.7,Windy,Jam,2.0,Drinks,scooter,1.0,No,Metropolitian,27.0,19.37374583495492
39.0,4.9,Fog,High,0.0,Drinks,motorcycle,1.0,No,Metropolitian,25.0,3.0527068570730225
32.0,4.7,Cloudy,Low,0.0,Drinks,motorcycle,0.0,No,Metropolitian,26.0,3.104803710518419
20.0,4.5,Sandstorms,Jam,1.0,Buffet,scooter,1.0,No,Urban,25.0,9.17860595704086
30.0,4.4,Fog,Low,0.0,Meal,motorcycle,1.0,No,Metropolitian,26.0,4.717601092054723
36.0,5.0,Fog,Low,2.0,Meal,scooter,1.0,No,Urban,15.0,1.4901538808207615
28.0,4.8,Sunny,Low,1.0,Buffet,scooter,1.0,No,Urban,18.0,3.105364544907298
32.0,4.5,Fog,Jam,0.0,Buffet,motorcycle,1.0,No,Metropolitian,30.0,7.661250453808297
39.0,4.4,Cloudy,Jam,1.0,Drinks,scooter,1.0,No,Metropolitian,46.0,17.076258901183188
30.0,4.7,Windy,Low,0.0,Drinks,motorcycle,1.0,No,Metropolitian,24.0,16.72143013885536
32.0,4.4,Sandstorms,Medium,0.0,Drinks,motorcycle,1.0,No,Metropolitian,37.0,6.12841937845769
23.0,4.6,Windy,Jam,0.0,Snack,motorcycle,1.0,No,Metropolitian,27.0,13.610877575672198
21.0,4.8,Windy,Medium,2.0,Buffet,scooter,1.0,No,Metropolitian,27.0,6.1186308844114
31.0,4.2,Windy,Medium,2.0,Meal,electric_scooter,1.0,No,Metropolitian,32.0,9.07434222926449
37.0,4.6,Stormy,High,2.0,Buffet,electric_scooter,1.0,No,Urban,28.0,3.0589506421330555
20.0,4.5,Sandstorms,Jam,0.0,Drinks,motorcycle,1.0,No,Metropolitian,29.0,7.601870282547478
28.0,4.5,Sandstorms,Low,0.0,Snack,motorcycle,1.0,No,Metropolitian,27.0,1.4899271643865588
22.0,4.9,Cloudy,Low,1.0,Snack,motorcycle,0.0,No,Metropolitian,11.0,1.5545816630911855
20.0,4.7,Cloudy,Medium,1.0,Buffet,motorcycle,1.0,No,Urban,13.0,9.219708856174128
34.0,4.8,Windy,Low,1.0,Buffet,scooter,1.0,No,Metropolitian,27.0,19.618968653878262
38.0,4.8,Windy,High,1.0,Snack,scooter,1.0,No,Metropolitian,25.0,6.209259882041872
32.0,4.5,Cloudy,High,2.0,Buffet,motorcycle,1.0,No,Metropolitian,27.0,6.036244196933988
34.0,4.9,Sunny,Low,2.0,Snack,scooter,1.0,No,Metropolitian,26.0,16.853347148215086
33.0,3.9,Windy,Medium,2.0,Meal,electric_scooter,1.0,No,Metropolitian,32.0,13.612594236925654
34.0,4.5,Windy,Low,1.0,Meal,motorcycle,1.0,No,Metropolitian,25.0,3.025144329113595
32.0,4.6,Stormy,Jam,2.0,Meal,motorcycle,1.0,No,Metropolitian,32.0,4.717601092054723
30.0,3.8,Sunny,Low,1.0,Drinks,scooter,2.0,Yes,Metropolitian,42.0,10.867434750937749
34.0,4.7,Sunny,Jam,0.0,Drinks,motorcycle,1.0,No,Metropolitian,29.0,7.772523200443429
26.0,4.6,Cloudy,Jam,1.0,Buffet,scooter,0.0,No,Metropolitian,32.0,10.641436955070953
31.0,4.0,Cloudy,Low,0.0,Drinks,motorcycle,1.0,No,Metropolitian,35.0,12.42069253996503
39.0,4.8,Sunny,High,0.0,Drinks,motorcycle,1.0,No,Metropolitian,27.0,6.081185877714607
27.0,4.8,Sunny,Low,1.0,Meal,motorcycle,0.0,No,Metropolitian,15.0,1.5725337292863206
32.0,5.0,Cloudy,Jam,2.0,Buffet,scooter,1.0,No,Urban,27.0,7.683355299930933
32.0,4.5,Stormy,Medium,0.0,Meal,motorcycle,1.0,No,Metropolitian,30.0,7.568033295671673
39.0,4.1,Sunny,Medium,0.0,Snack,motorcycle,1.0,No,Metropolitian,32.0,10.564540523828974
36.0,4.8,Stormy,Low,2.0,Meal,electric_scooter,0.0,No,Metropolitian,25.0,1.5323350156090414
37.0,4.1,Windy,Medium,0.0,Buffet,motorcycle,1.0,No,Metropolitian,38.0,4.65713301884333
37.0,4.8,Fog,Jam,1.0,Meal,scooter,1.0,No,Metropolitian,26.0,9.0540529501695
38.0,3.7,Stormy,Jam,1.0,Meal,motorcycle,1.0,No,Metropolitian,31.0,16.853347148215086
28.0,4.7,Stormy,High,2.0,Drinks,scooter,1.0,No,Metropolitian,28.0,3.018226484999601
34.0,3.8,Stormy,Medium,1.0,Meal,scooter,0.0,No,Metropolitian,31.0,16.852118690780628
32.0,4.9,Cloudy,Low,1.0,Buffet,motorcycle,1.0,No,Metropolitian,29.0,17.074904296042025
22.0,4.7,Windy,Low,1.0,Buffet,motorcycle,0.0,No,Urban,17.0,8.93752787352923
31.0,4.0,Windy,Medium,0.0,Drinks,motorcycle,3.0,Yes,Metropolitian,45.0,13.620357163029356
27.0,4.0,Sandstorms,Medium,0.0,Meal,motorcycle,1.0,No,Metropolitian,34.0,12.434585525064866
29.0,4.9,Windy,Jam,1.0,Drinks,scooter,0.0,No,Metropolitian,24.0,17.137487720369517
38.0,4.8,Sandstorms,Jam,0.0,Meal,motorcycle,3.0,No,Metropolitian,44.0,9.348325936764454
35.0,4.8,Cloudy,Jam,2.0,Snack,motorcycle,2.0,No,Metropolitian,36.0,7.601874226722028
31.0,4.9,Sunny,Jam,0.0,Meal,motorcycle,0.0,No,Metropolitian,28.0,4.6576549370601725
30.0,4.3,Windy,Medium,1.0,Drinks,scooter,2.0,No,Metropolitian,37.0,13.970007989574006
24.0,4.9,Fog,Medium,1.0,Snack,motorcycle,0.0,No,Urban,10.0,9.435201537430713
33.0,4.8,Stormy,Low,2.0,Drinks,motorcycle,0.0,No,Urban,23.0,13.830053479838844
29.0,4.6,Sandstorms,Low,0.0,Meal,motorcycle,0.0,No,Metropolitian,22.0,10.278596687703995
38.0,4.6,Stormy,High,2.0,Snack,scooter,1.0,No,Metropolitian,26.0,6.117761953594232
26.0,4.9,Sandstorms,Jam,0.0,Drinks,motorcycle,1.0,No,Metropolitian,34.0,9.056095962462344
39.0,4.8,Sandstorms,Medium,2.0,Buffet,scooter,0.0,No,Metropolitian,26.0,6.290134677634678
24.0,4.5,Fog,Low,0.0,Snack,motorcycle,0.0,No,Metropolitian,21.0,17.29786575291325
34.0,4.2,Stormy,Low,0.0,Meal,motorcycle,1.0,No,Metropolitian,28.0,9.193093962702912
26.0,4.7,Windy,Low,2.0,Snack,motorcycle,0.0,No,Metropolitian,14.0,8.942954308598226
35.0,4.7,Cloudy,Medium,2.0,Meal,motorcycle,1.0,No,Metropolitian,17.0,6.050551152462876
36.0,4.2,Sandstorms,Medium,0.0,Drinks,motorcycle,1.0,No,Metropolitian,37.0,4.657579589646204
24.0,2.6,Sunny,Low,1.0,Drinks,motorcycle,1.0,Yes,Metropolitian,42.0,16.660108123693192
30.0,4.4,Sunny,Medium,0.0,Snack,motorcycle,0.0,No,Urban,17.0,11.00773476374462
33.0,4.3,Cloudy,Medium,1.0,Meal,motorcycle,1.0,No,Metropolitian,34.0,16.826241648658115
26.0,4.6,Windy,Medium,1.0,Buffet,motorcycle,1.0,No,Metropolitian,25.0,16.787888950840177
32.0,5.0,Windy,Jam,1.0,Buffet,scooter,1.0,No,Urban,30.0,17.074256778794595
37.0,4.9,Fog,Jam,0.0,Meal,motorcycle,2.0,No,Metropolitian,48.0,13.403654333869838
26.0,4.9,Stormy,Low,2.0,Drinks,scooter,1.0,No,Metropolitian,18.0,20.28540209884968
31.0,4.8,Stormy,Low,1.0,Drinks,scooter,0.0,No,Metropolitian,28.0,20.253518127453116
37.0,4.6,Stormy,Medium,1.0,Buffet,motorcycle,1.0,No,Urban,26.0,13.970759660746802
26.0,4.7,Sunny,Jam,2.0,Drinks,scooter,0.0,No,Urban,16.0,16.8274727731461
37.0,4.8,Cloudy,Jam,0.0,Meal,motorcycle,0.0,No,Metropolitian,25.0,4.537571350180709
22.0,4.6,Sunny,Jam,2.0,Drinks,motorcycle,0.0,No,Metropolitian,22.0,20.44292976252901
21.0,4.4,Windy,Low,0.0,Drinks,motorcycle,0.0,No,Metropolitian,15.0,4.560926278066122
22.0,4.0,Sandstorms,Low,0.0,Snack,motorcycle,1.0,No,Urban,28.0,1.5524082366562466
38.0,4.5,Windy,Low,1.0,Meal,motorcycle,1.0,No,Urban,20.0,1.5524171512659315
28.0,4.0,Stormy,High,0.0,Buffet,motorcycle,1.0,No,Metropolitian,32.0,6.208681984039767
29.0,4.7,Sandstorms,Jam,1.0,Meal,scooter,0.0,No,Urban,17.0,20.44292976252901
31.0,4.9,Cloudy,High,1.0,Drinks,motorcycle,1.0,No,Metropolitian,38.0,6.058919182290143
24.0,4.8,Cloudy,Low,2.0,Snack,scooter,0.0,No,Metropolitian,14.0,3.040570257157668
33.0,4.8,Windy,Medium,1.0,Buffet,motorcycle,1.0,No,Metropolitian,26.0,6.290134677634678
26.0,4.9,Sandstorms,Jam,0.0,Snack,motorcycle,1.0,No,Metropolitian,30.0,13.788957415778516
30.0,4.2,Windy,Low,1.0,Meal,scooter,1.0,No,Metropolitian,28.0,12.074377562049362
20.0,4.7,Cloudy,Jam,1.0,Snack,scooter,1.0,No,Metropolitian,29.0,7.790401204068506
29.0,4.8,Windy,Low,1.0,Buffet,scooter,0.0,No,Urban,12.0,19.762382255532906
32.0,4.0,Windy,Medium,0.0,Buffet,motorcycle,3.0,Yes,Urban,49.0,10.867366120252033
20.0,4.9,Fog,Medium,0.0,Meal,motorcycle,1.0,No,Metropolitian,42.0,16.659917302375394
26.0,5.0,Sandstorms,Medium,2.0,Meal,electric_scooter,1.0,No,Urban,24.0,10.867138302160432
38.0,4.8,Cloudy,Jam,2.0,Buffet,motorcycle,1.0,No,Metropolitian,46.0,16.72115728076054
34.0,4.6,Sandstorms,High,2.0,Meal,electric_scooter,1.0,No,Urban,27.0,6.176576611953425
27.0,4.5,Stormy,Low,1.0,Snack,motorcycle,0.0,No,Metropolitian,13.0,2.979500008381943
29.0,5.0,Windy,Jam,1.0,Drinks,motorcycle,1.0,No,Metropolitian,25.0,10.593374354489852
24.0,4.9,Windy,Jam,2.0,Drinks,motorcycle,1.0,No,Urban,24.0,19.76106632827125
21.0,4.9,Cloudy,Low,1.0,Buffet,motorcycle,0.0,No,Metropolitian,12.0,1.5125847685793798
33.0,4.4,Windy,Low,0.0,Drinks,motorcycle,1.0,No,Metropolitian,24.0,1.4651858110914628
35.0,4.7,Sandstorms,Jam,1.0,Meal,motorcycle,1.0,No,Metropolitian,29.0,9.055898607912091
35.0,4.7,Stormy,Low,2.0,Snack,scooter,1.0,No,Metropolitian,18.0,12.46418980459368
30.0,4.5,Stormy,Medium,0.0,Buffet,motorcycle,0.0,No,Metropolitian,13.0,4.663432062512584
29.0,4.8,Cloudy,Low,1.0,Drinks,motorcycle,1.0,No,Metropolitian,23.0,10.707345040408097
21.0,4.9,Windy,Low,0.0,Buffet,motorcycle,1.0,No,Metropolitian,19.0,12.256076445468295
29.0,4.6,Windy,Jam,0.0,Meal,motorcycle,1.0,No,Urban,29.0,17.078934089494954
22.0,4.7,Sunny,Jam,0.0,Snack,motorcycle,0.0,No,Metropolitian,24.0,13.973206773137711
24.0,4.4,Cloudy,Jam,2.0,Meal,scooter,0.0,No,Metropolitian,40.0,11.90494293616778
23.0,4.9,Stormy,High,2.0,Snack,scooter,0.0,No,Metropolitian,22.0,1.5544659606035225
27.0,4.6,Windy,High,2.0,Drinks,scooter,0.0,No,Urban,12.0,1.552293346166142
33.0,4.1,Sandstorms,Medium,0.0,Drinks,motorcycle,1.0,No,Metropolitian,43.0,12.464528059716372
35.0,4.6,Windy,Medium,2.0,Meal,scooter,1.0,No,Metropolitian,26.0,16.90249592854745
21.0,4.7,Windy,Medium,1.0,Buffet,scooter,0.0,No,Metropolitian,27.0,4.674318760489487
39.0,4.4,Fog,Low,0.0,Meal,motorcycle,2.0,No,Metropolitian,35.0,13.96960642768458
34.0,4.8,Windy,Low,2.0,Drinks,scooter,1.0,No,Metropolitian,27.0,7.761160094160204
29.0,4.9,Cloudy,High,0.0,Drinks,motorcycle,1.0,No,Urban,27.0,6.081389116676368
20.0,4.7,Fog,Low,1.0,Buffet,scooter,0.0,No,Metropolitian,17.0,3.0597099613184358
20.0,4.8,Sandstorms,Low,0.0,Drinks,motorcycle,0.0,No,Urban,17.0,11.00773476374462
30.0,4.7,Sunny,Low,1.0,Drinks,motorcycle,0.0,No,Metropolitian,15.0,9.0540529501695
37.0,4.7,Fog,Jam,2.0,Buffet,scooter,1.0,No,Metropolitian,39.0,19.087110814122536
39.0,4.6,Stormy,Jam,1.0,Drinks,motorcycle,1.0,No,Metropolitian,25.0,4.537860442229041
26.0,5.0,Sunny,Medium,0.0,Drinks,motorcycle,1.0,No,Metropolitian,18.0,16.903843893839564
32.0,4.9,Cloudy,Medium,0.0,Meal,motorcycle,3.0,Yes,Urban,48.0,12.58026782240096
21.0,4.7,Fog,Low,2.0,Drinks,scooter,0.0,No,Metropolitian,28.0,13.787860239172549
35.0,4.8,Sandstorms,Low,2.0,Snack,scooter,0.0,No,Metropolitian,29.0,3.105133735234752
39.0,4.6,Sandstorms,Medium,2.0,Buffet,motorcycle,0.0,No,Urban,32.0,4.527261449200724
39.0,5.0,Cloudy,Low,0.0,Meal,motorcycle,1.0,No,Metropolitian,41.0,20.183799025948787
27.0,4.9,Cloudy,Jam,0.0,Drinks,motorcycle,2.0,No,Metropolitian,39.0,10.92420466208724
33.0,4.8,Fog,Medium,2.0,Drinks,scooter,0.0,No,Metropolitian,16.0,4.65694538594946
33.0,4.8,Fog,Jam,0.0,Meal,motorcycle,3.0,No,Metropolitian,48.0,19.976712110350487
37.0,4.7,Cloudy,Medium,1.0,Buffet,motorcycle,0.0,No,Metropolitian,40.0,10.868263117988388
20.0,4.6,Stormy,Low,1.0,Drinks,motorcycle,0.0,No,Urban,11.0,3.116253656338934
20.0,4.6,Sunny,Jam,2.0,Buffet,motorcycle,1.0,No,Urban,19.0,12.58026782240096
31.0,4.2,Cloudy,Jam,1.0,Drinks,scooter,1.0,No,Urban,35.0,10.724879289478304
27.0,4.6,Sunny,High,2.0,Buffet,electric_scooter,0.0,No,Metropolitian,16.0,3.1161417126181274
37.0,4.9,Fog,Medium,1.0,Drinks,scooter,0.0,No,Urban,15.0,7.573467821949916
34.0,4.4,Stormy,Jam,2.0,Buffet,scooter,1.0,No,Urban,31.0,7.762944133594541
25.0,4.7,Fog,Low,1.0,Snack,motorcycle,0.0,No,Urban,11.0,9.348114492434789
37.0,4.7,Cloudy,Low,0.0,Meal,motorcycle,1.0,No,Urban,22.0,7.631511903978476
23.0,4.7,Stormy,Low,1.0,Meal,scooter,1.0,No,Metropolitian,16.0,10.923744986168584
27.0,5.0,Fog,High,0.0,Drinks,motorcycle,0.0,No,Metropolitian,24.0,6.217824017922212
36.0,4.7,Cloudy,Low,2.0,Snack,electric_scooter,0.0,No,Urban,16.0,3.0736184684147863
30.0,4.3,Windy,Jam,0.0,Snack,motorcycle,1.0,No,Metropolitian,42.0,20.853653606522474
20.0,4.9,Cloudy,High,1.0,Drinks,motorcycle,1.0,No,Metropolitian,31.0,1.5725337292863206
28.0,4.7,Fog,Jam,1.0,Snack,scooter,1.0,No,Metropolitian,31.0,10.90637959311372
36.0,4.0,Windy,Low,0.0,Buffet,motorcycle,0.0,No,Metropolitian,33.0,3.145067434621583
20.0,4.7,Stormy,Low,2.0,Drinks,scooter,1.0,No,Metropolitian,16.0,7.761839422154042
22.0,4.7,Windy,Low,0.0,Buffet,motorcycle,1.0,No,Metropolitian,16.0,16.85361872985359
28.0,4.7,Sandstorms,Medium,1.0,Buffet,motorcycle,0.0,No,Metropolitian,25.0,17.0970739431768
34.0,4.8,Cloudy,Low,2.0,Buffet,electric_scooter,1.0,No,Metropolitian,18.0,1.5202925485985417
25.0,4.8,Windy,Medium,1.0,Drinks,scooter,0.0,No,Metropolitian,26.0,16.660108123693192
38.0,5.0,Sandstorms,Jam,1.0,Meal,scooter,1.0,No,Metropolitian,34.0,7.631520637738293
34.0,3.5,Windy,Medium,2.0,Snack,motorcycle,1.0,No,Metropolitian,32.0,11.917680464391143
24.0,4.9,Windy,Jam,1.0,Drinks,motorcycle,0.0,No,Metropolitian,22.0,16.659979129063025
33.0,4.6,Windy,Jam,0.0,Snack,motorcycle,2.0,Yes,Urban,50.0,13.58308621493501
21.0,4.6,Stormy,High,1.0,Snack,scooter,1.0,No,Urban,16.0,3.0270968572420225
25.0,4.6,Stormy,Medium,0.0,Drinks,motorcycle,0.0,No,Metropolitian,23.0,9.081116432461174
23.0,4.9,Windy,High,0.0,Buffet,motorcycle,1.0,No,Metropolitian,19.0,6.058848944530401
34.0,4.9,Stormy,Low,1.0,Snack,motorcycle,1.0,No,Metropolitian,25.0,7.325299567377126
25.0,4.7,Fog,Medium,2.0,Snack,scooter,1.0,No,Metropolitian,37.0,10.757050667280428
28.0,4.9,Sandstorms,Low,2.0,Drinks,electric_scooter,0.0,No,Metropolitian,10.0,13.481328211108044
34.0,3.7,Stormy,Jam,1.0,Buffet,scooter,1.0,No,Metropolitian,34.0,16.85208641567295
24.0,4.5,Stormy,Low,1.0,Meal,scooter,1.0,No,Metropolitian,14.0,16.381598593369365
31.0,5.0,Cloudy,Jam,1.0,Buffet,motorcycle,1.0,No,Metropolitian,26.0,9.314044193379946
38.0,4.6,Sandstorms,Jam,1.0,Buffet,scooter,1.0,No,Metropolitian,30.0,9.17624749258827
32.0,4.8,Sunny,Medium,1.0,Buffet,motorcycle,0.0,No,Metropolitian,17.0,13.216577965789572
28.0,5.0,Sandstorms,Medium,0.0,Buffet,motorcycle,0.0,No,Metropolitian,29.0,13.735953712154569
29.0,4.5,Fog,Medium,0.0,Drinks,motorcycle,1.0,No,Metropolitian,37.0,13.406000552536868
28.0,4.8,Sandstorms,Jam,2.0,Drinks,electric_scooter,0.0,No,Metropolitian,23.0,20.17774245119436
39.0,4.8,Windy,Jam,1.0,Drinks,motorcycle,1.0,No,Metropolitian,30.0,7.771834302405086
39.0,4.8,Windy,Jam,1.0,Buffet,scooter,1.0,No,Metropolitian,29.0,11.00773476374462
26.0,4.8,Windy,Low,2.0,Buffet,scooter,0.0,No,Metropolitian,14.0,3.025332706173566
33.0,4.8,Stormy,Low,2.0,Buffet,electric_scooter,1.0,No,Metropolitian,28.0,4.539068203248639
37.0,4.9,Sandstorms,Jam,1.0,Drinks,scooter,0.0,No,Metropolitian,27.0,4.494246018081996
24.0,4.6,Sandstorms,Low,0.0,Snack,motorcycle,1.0,No,Metropolitian,16.0,14.02247678645099
36.0,5.0,Sandstorms,Jam,0.0,Meal,motorcycle,2.0,No,Metropolitian,43.0,12.209917964427529
22.0,4.7,Fog,Medium,0.0,Snack,motorcycle,3.0,No,Metropolitian,44.0,13.631282080461874
21.0,4.6,Stormy,Medium,0.0,Meal,motorcycle,1.0,No,Metropolitian,22.0,4.610613705052656
29.0,5.0,Windy,Low,1.0,Buffet,scooter,0.0,No,Urban,16.0,7.60136893811491
33.0,4.7,Fog,Low,2.0,Drinks,scooter,1.0,No,Metropolitian,18.0,3.105131477545897
27.0,4.1,Stormy,Low,0.0,Drinks,motorcycle,0.0,No,Metropolitian,16.0,3.0188284633848217
30.0,4.0,Windy,Medium,0.0,Drinks,motorcycle,0.0,No,Metropolitian,24.0,19.975916923135387
30.0,4.2,Cloudy,Jam,1.0,Buffet,motorcycle,1.0,No,Metropolitian,46.0,10.641490945494407
22.0,4.8,Sunny,Medium,0.0,Buffet,motorcycle,0.0,No,Metropolitian,26.0,12.58026782240096
20.0,4.9,Stormy,Medium,1.0,Drinks,scooter,1.0,No,Urban,17.0,10.90637959311372
31.0,4.4,Sandstorms,Jam,0.0,Buffet,motorcycle,1.0,No,Metropolitian,44.0,10.867434750937749
36.0,4.6,Fog,Medium,2.0,Drinks,scooter,1.0,No,Metropolitian,17.0,4.561267998364189
39.0,4.9,Windy,Jam,0.0,Snack,motorcycle,2.0,No,Urban,43.0,11.917680464391143
32.0,4.7,Fog,Low,0.0,Meal,motorcycle,1.0,No,Metropolitian,41.0,16.903235903519843
23.0,4.2,Windy,Medium,0.0,Drinks,motorcycle,0.0,No,Metropolitian,34.0,11.00773476374462
30.0,3.8,Windy,Jam,2.0,Buffet,scooter,1.0,Yes,Metropolitian,40.0,12.161642370389036
26.0,4.7,Windy,Low,2.0,Meal,scooter,0.0,No,Urban,16.0,3.024996343510784
