Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),Distance_in_KM
22.0,4.7,Sunny,Medium,0.0,Meal,motorcycle,1.0,No,Metropolitian,23.0,7.683332672259472
31.0,4.9,Cloudy,Medium,0.0,Snack,motorcycle,1.0,No,Metropolitian,36.0,10.642283429605715
34.0,4.8,Sunny,Medium,2.0,Buffet,scooter,1.0,No,Urban,18.0,4.717601092054723
33.0,4.7,Sunny,Low,2.0,Drinks,motorcycle,0.0,No,Urban,25.0,19.761706467413592
32.0,4.2,Stormy,Medium,0.0,Snack,motorcycle,1.0,No,Metropolitian,33.0,13.971968544834215
26.0,4.5,Fog,Low,0.0,Drinks,motorcycle,1.0,No,Urban,22.0,1.5605734793807475
34.0,5.0,Fog,Jam,0.0,Meal,motorcycle,0.0,No,Urban,26.0,7.761199672759851
27.0,4.8,Windy,High,2.0,Buffet,scooter,1.0,No,Metropolitian,19.0,6.117219095561937
39.0,5.0,Sunny,Jam,1.0,Snack,motorcycle,0.0,No,Urban,17.0,9.087720328091445
23.0,4.9,Sandstorms,Low,1.0,Buffet,scooter,1.0,No,Urban,12.0,1.55255331684981
37.0,4.8,Windy,Low,2.0,Drinks,scooter,0.0,No,Metropolitian,28.0,17.074116110019784
31.0,3.7,Sandstorms,Jam,2.0,Buffet,scooter,1.0,No,Metropolitian,44.0,10.880935113345313
37.0,4.8,Cloudy,Medium,0.0,Drinks,motorcycle,1.0,No,Metropolitian,39.0,19.974200402690443
38.0,3.5,Sunny,Jam,2.0,Snack,scooter,1.0,No,Metropolitian,31.0,12.294187491090897
35.0,4.3,Fog,Low,0.0,Meal,motorcycle,2.0,No,Metropolitian,42.0,17.074904296042025
22.0,4.9,Sandstorms,Jam,2.0,Drinks,motorcycle,1.0,No,Urban,16.0,20.181172140809306
28.0,4.5,Fog,Jam,0.0,Snack,motorcycle,2.0,No,Metropolitian,42.0,14.15280068944862
33.0,4.7,Fog,Low,0.0,Snack,motorcycle,2.0,No,Metropolitian,36.0,12.257619701209578
36.0,4.8,Windy,Low,1.0,Buffet,motorcycle,0.0,No,Metropolitian,26.0,7.448626618603313
24.0,4.5,Stormy,Medium,0.0,Drinks,motorcycle,1.0,No,Metropolitian,21.0,9.192496429758329
36.0,4.9,Sunny,Low,0.0,Meal,motorcycle,0.0,No,Urban,20.0,3.0407893988053885
20.0,4.8,Windy,Jam,1.0,Meal,scooter,1.0,No,Metropolitian,25.0,19.04080424592517
38.0,4.9,Sandstorms,Low,1.0,Snack,scooter,1.0,No,Urban,29.0,12.463962426993913
36.0,4.6,Fog,Medium,2.0,Drinks,electric_scooter,1.0,No,Metropolitian,15.0,4.544194013501194
30.0,3.8,Sandstorms,High,1.0,Drinks,scooter,1.0,No,Urban,32.0,6.03744523636816
25.0,5.0,Cloudy,Low,0.0,Meal,motorcycle,1.0,No,Metropolitian,23.0,20.176811965426136
25.0,4.5,Sandstorms,High,1.0,Snack,scooter,0.0,No,Urban,10.0,6.058680731793218
31.0,4.7,Fog,Jam,1.0,Meal,motorcycle,0.0,No,Metropolitian,31.0,7.790158927084966
26.0,4.7,Sunny,Jam,2.0,Snack,scooter,0.0,No,Urban,17.0,4.587356404161672
29.0,4.7,Sunny,Medium,0.0,Buffet,motorcycle,0.0,No,Metropolitian,21.0,10.44477615516592
23.0,4.6,Sandstorms,Low,2.0,Buffet,motorcycle,0.0,No,Metropolitian,16.0,1.5368334425195926
39.0,3.6,Stormy,Jam,2.0,Meal,scooter,1.0,No,Metropolitian,33.0,12.116950608888414
30.0,3.9,Sandstorms,Jam,1.0,Meal,scooter,0.0,No,Urban,25.0,9.435201537430713
21.0,5.0,Stormy,Medium,0.0,Drinks,motorcycle,1.0,No,Metropolitian,18.0,4.5790387166346855
30.0,4.8,Sunny,Jam,0.0,Snack,motorcycle,1.0,No,Metropolitian,30.0,12.420750050313671
35.0,4.2,Stormy,High,0.0,Drinks,motorcycle,1.0,No,Metropolitian,32.0,6.209442398392529
31.0,3.6,Stormy,Jam,1.0,Drinks,motorcycle,2.0,No,Urban,42.0,12.09869993627986
30.0,4.9,Sunny,Medium,2.0,Snack,electric_scooter,1.0,No,Metropolitian,20.0,10.757499697083244
24.0,4.8,Stormy,Jam,1.0,Buffet,motorcycle,1.0,No,Metropolitian,27.0,14.15280068944862
29.0,4.9,Sandstorms,Medium,2.0,Buffet,motorcycle,0.0,No,Urban,22.0,6.119039466469951
33.0,4.5,Stormy,Low,2.0,Meal,scooter,1.0,No,Metropolitian,20.0,1.5607149148633517
34.0,4.2,Sandstorms,High,0.0,Drinks,motorcycle,2.0,No,Metropolitian,37.0,6.210030477135088
30.0,4.5,Fog,Medium,0.0,Buffet,motorcycle,0.0,No,Metropolitian,38.0,13.58901500615928
33.0,4.7,Sandstorms,Jam,1.0,Meal,scooter,1.0,No,Urban,27.0,4.589099458435952
35.0,4.9,Sandstorms,Jam,2.0,Drinks,scooter,1.0,No,Urban,26.0,9.348298807291808
37.0,4.0,Cloudy,Jam,2.0,Meal,scooter,2.0,No,Metropolitian,36.0,4.469203457950985
35.0,3.6,Sandstorms,Jam,2.0,Drinks,scooter,1.0,No,Urban,31.0,17.165842266656078
21.0,4.9,Sandstorms,Jam,1.0,Drinks,motorcycle,1.0,No,Metropolitian,14.0,9.326113870789774
36.0,5.0,Fog,Low,1.0,Meal,motorcycle,0.0,No,Metropolitian,19.0,1.5127140854704322
30.0,4.8,Stormy,Low,1.0,Buffet,scooter,1.0,No,Metropolitian,28.0,2.930436548102535
22.0,5.0,Sandstorms,Medium,2.0,Drinks,scooter,1.0,No,Metropolitian,29.0,16.15438392455014
26.0,4.9,Windy,Jam,2.0,Buffet,electric_scooter,0.0,No,Metropolitian,13.0,4.537400479091801
39.0,4.8,Windy,High,2.0,Meal,electric_scooter,1.0,No,Metropolitian,27.0,6.290134677634678
24.0,4.6,Fog,Low,2.0,Snack,scooter,0.0,No,Urban,19.0,1.5136713101657704
30.0,4.8,Stormy,Low,1.0,Drinks,scooter,1.0,No,Urban,26.0,7.68415541716559
36.0,4.3,Sandstorms,Low,0.0,Drinks,motorcycle,1.0,No,Urban,26.0,3.1089751947120248
20.0,4.6,Sunny,Low,0.0,Snack,motorcycle,0.0,No,Urban,11.0,2.996250036665907
27.0,4.6,Sunny,Low,0.0,Buffet,motorcycle,1.0,No,Metropolitian,18.0,7.862668167410368
27.0,4.7,Cloudy,Low,0.0,Buffet,motorcycle,1.0,No,Metropolitian,23.0,10.587588203123412
37.0,4.5,Stormy,Jam,2.0,Buffet,scooter,1.0,No,Metropolitian,32.0,13.631440268080546
34.0,4.6,Sunny,Jam,2.0,Meal,scooter,0.0,No,Metropolitian,25.0,13.972131143083212
30.0,4.7,Stormy,Low,0.0,Meal,motorcycle,1.0,No,Metropolitian,22.0,13.405971717381744
30.0,4.1,Cloudy,High,2.0,Drinks,scooter,0.0,No,Metropolitian,26.0,3.145067434621583
31.0,4.7,Fog,Medium,0.0,Meal,motorcycle,3.0,No,Metropolitian,49.0,16.3938118808
29.0,4.7,Fog,Medium,2.0,Drinks,motorcycle,1.0,No,Metropolitian,36.0,12.294166376369663
30.0,3.6,Windy,Medium,1.0,Meal,scooter,1.0,No,Metropolitian,35.0,12.232070021478211
20.0,4.6,Fog,Jam,0.0,Meal,motorcycle,2.0,No,Metropolitian,40.0,13.971968544834215
38.0,4.6,Cloudy,Medium,0.0,Snack,motorcycle,3.0,No,Metropolitian,44.0,14.15280068944862
20.0,5.0,Fog,Jam,1.0,Meal,motorcycle,1.0,No,Metropolitian,36.0,12.35263985896029
29.0,4.9,Sunny,High,1.0,Snack,motorcycle,1.0,No,Metropolitian,19.0,6.290134677634678
37.0,4.7,Windy,Jam,0.0,Drinks,motorcycle,1.0,No,Metropolitian,38.0,7.66031691183285
30.0,4.4,Stormy,Low,1.0,Meal,scooter,1.0,No,Metropolitian,25.0,17124.4682902016
25.0,5.0,Stormy,Jam,1.0,Drinks,motorcycle,1.0,No,Metropolitian,20.0,17.29786575291325
34.0,4.6,Cloudy,Low,0.0,Meal,motorcycle,1.0,No,Urban,26.0,3.1091344143312862
26.0,4.9,Windy,Low,0.0,Buffet,motorcycle,1.0,No,Metropolitian,21.0,19.976712110350487
21.0,4.6,Sandstorms,Jam,1.0,Meal,scooter,1.0,No,Metropolitian,28.0,19.975741216257436
36.0,4.5,Fog,Medium,1.0,Meal,scooter,1.0,No,Urban,16.0,7.651068542725116
22.0,4.9,Cloudy,Medium,2.0,Meal,scooter,0.0,No,Metropolitian,28.0,16.388478196037884
22.0,5.0,Cloudy,Low,1.0,Drinks,motorcycle,1.0,No,Metropolitian,26.0,19.976095320024395
35.0,4.9,Sunny,Medium,2.0,Drinks,scooter,0.0,No,Metropolitian,21.0,7.660898979387872
25.0,4.7,Sandstorms,Low,2.0,Snack,scooter,0.0,No,Urban,10.0,1.5126978119717678
29.0,4.5,Cloudy,Jam,2.0,Snack,scooter,1.0,No,Metropolitian,30.0,10.708220667367794
24.0,4.9,Stormy,Low,2.0,Buffet,scooter,0.0,No,Urban,10.0,12.46418980459368
37.0,4.9,Cloudy,Medium,1.0,Snack,scooter,1.0,No,Metropolitian,19.0,6.2101379656240985
26.0,4.9,Sandstorms,Low,1.0,Snack,scooter,0.0,No,Urban,17.0,10.565179206181444
35.0,4.8,Sunny,Low,1.0,Buffet,scooter,1.0,No,Urban,16.0,7.683608397233649
37.0,5.0,Sandstorms,Medium,2.0,Meal,scooter,1.0,No,Urban,29.0,10.86627754255923
30.0,4.8,Sunny,Jam,2.0,Drinks,electric_scooter,0.0,No,Metropolitian,21.0,19.663125922534896
35.0,4.9,Windy,Medium,2.0,Buffet,electric_scooter,1.0,No,Metropolitian,26.0,14.15280068944862
22.0,4.8,Stormy,Jam,2.0,Drinks,scooter,1.0,No,Metropolitian,23.0,19.97528686238852
39.0,4.4,Cloudy,Low,0.0,Drinks,motorcycle,1.0,No,Urban,37.0,13.48122639992174
26.0,4.3,Cloudy,Jam,1.0,Buffet,motorcycle,2.0,No,Metropolitian,36.0,16.388478196037884
35.0,3.6,Sunny,Jam,1.0,Buffet,motorcycle,0.0,No,Urban,31.0,13.583332471810197
23.0,4.8,Cloudy,Low,0.0,Meal,motorcycle,1.0,No,Metropolitian,22.0,20.206420943723728
27.0,5.0,Cloudy,Medium,0.0,Meal,motorcycle,0.0,No,Metropolitian,20.0,4.39522525342693
32.0,4.9,Sunny,Low,2.0,Buffet,motorcycle,0.0,No,Metropolitian,15.0,3.0408940852046724
25.0,4.2,Sandstorms,Jam,0.0,Drinks,motorcycle,2.0,No,Metropolitian,39.0,16.384366809227615
27.0,5.0,Cloudy,Jam,2.0,Drinks,scooter,1.0,No,Metropolitian,31.0,13.612340865269688
39.0,4.9,Sandstorms,Low,1.0,Buffet,scooter,1.0,No,Metropolitian,25.0,11.00773476374462
21.0,5.0,Cloudy,Jam,0.0,Meal,motorcycle,0.0,No,Metropolitian,20.0,9.435201537430713
36.0,4.9,Stormy,High,1.0,Meal,motorcycle,0.0,No,Metropolitian,29.0,6.146746629962817
24.0,4.9,Fog,Jam,2.0,Meal,scooter,0.0,No,Metropolitian,33.0,10.586888296813116
33.0,4.9,Cloudy,Jam,2.0,Drinks,scooter,2.0,No,Urban,41.0,10.86627754255923
38.0,4.1,Sandstorms,Jam,0.0,Buffet,motorcycle,1.0,No,Metropolitian,50.0,10.445547500579472
24.0,4.7,Windy,Medium,0.0,Meal,motorcycle,1.0,No,Urban,17.0,4.469027394505617
33.0,4.9,Windy,Medium,0.0,Drinks,motorcycle,0.0,No,Metropolitian,32.0,7.546712474612512
36.0,4.8,Windy,High,1.0,Drinks,motorcycle,0.0,No,Urban,28.0,3.05960707159485
34.0,4.8,Cloudy,Low,1.0,Drinks,scooter,1.0,No,Metropolitian,15.0,1.5322015943257514
30.0,4.9,Sandstorms,High,1.0,Snack,scooter,1.0,No,Metropolitian,29.0,3.025079987314704
22.0,4.6,Sandstorms,Jam,2.0,Drinks,electric_scooter,0.0,No,Urban,20.0,13.61128304620412
38.0,4.0,Fog,Jam,2.0,Buffet,scooter,1.0,No,Urban,43.0,16.9032932130662
25.0,4.1,Windy,Low,0.0,Buffet,motorcycle,0.0,No,Urban,23.0,3.073787868356216
30.0,3.9,Windy,Medium,2.0,Buffet,electric_scooter,1.0,No,Metropolitian,25.0,9.080801999742825
25.0,4.6,Cloudy,High,2.0,Buffet,motorcycle,1.0,No,Metropolitian,28.0,1.513448240349314
38.0,4.9,Sunny,Medium,2.0,Drinks,scooter,1.0,No,Metropolitian,23.0,20.183799025948787
35.0,4.8,Stormy,Low,0.0,Buffet,motorcycle,0.0,No,Metropolitian,22.0,12.419649807727565
26.0,4.8,Windy,Low,2.0,Buffet,scooter,1.0,No,Urban,18.0,12.116886186590971
24.0,4.1,Cloudy,Jam,2.0,Drinks,scooter,1.0,No,Metropolitian,33.0,13.768718508386597
27.0,4.6,Sandstorms,Low,1.0,Drinks,scooter,0.0,No,Urban,19.0,12.099122314389794
35.0,4.8,Sandstorms,Jam,0.0,Snack,motorcycle,1.0,No,Metropolitian,37.0,19.97462742500737
20.0,4.6,Sandstorms,Jam,2.0,Snack,electric_scooter,0.0,No,Metropolitian,18.0,14.15280068944862
31.0,4.8,Cloudy,Jam,0.0,Buffet,motorcycle,1.0,No,Metropolitian,48.0,13.766192440641818
22.0,4.6,Sunny,Jam,1.0,Drinks,motorcycle,0.0,No,Urban,15.0,4.537601588065108
37.0,3.9,Windy,Medium,1.0,Snack,motorcycle,1.0,No,Metropolitian,33.0,10.641581256626232
21.0,5.0,Windy,Medium,0.0,Snack,motorcycle,1.0,No,Urban,28.0,4.65715978228187
22.0,4.9,Stormy,Low,2.0,Drinks,electric_scooter,0.0,No,Urban,12.0,9.087720328091445
38.0,4.8,Sunny,Medium,1.0,Snack,scooter,0.0,No,Metropolitian,15.0,9.326603239772547
34.0,4.1,Sandstorms,Low,0.0,Meal,motorcycle,0.0,No,Metropolitian,21.0,3.145067434621583
24.0,4.9,Stormy,Low,1.0,Meal,scooter,1.0,No,Metropolitian,15.0,19.36258018346589
30.0,3.9,Stormy,Jam,1.0,Meal,scooter,1.0,No,Urban,27.0,19.661019603214875
35.0,4.0,Sandstorms,Jam,2.0,Buffet,scooter,1.0,No,Metropolitian,31.0,4.560975023660999
31.0,4.9,Cloudy,Low,1.0,Snack,scooter,0.0,No,Metropolitian,16.0,3.145067434621583
25.0,4.9,Stormy,Medium,0.0,Snack,motorcycle,1.0,No,Metropolitian,30.0,20.44292976252901
23.0,4.7,Windy,Jam,1.0,Snack,motorcycle,0.0,No,Metropolitian,16.0,13.392785187379928
30.0,4.9,Stormy,Jam,0.0,Meal,motorcycle,1.0,No,Urban,36.0,12.417115998944013
27.0,4.6,Cloudy,Medium,0.0,Drinks,motorcycle,1.0,No,Urban,34.0,13.968842021961056
35.0,4.1,Windy,Low,0.0,Drinks,motorcycle,1.0,No,Urban,24.0,3.0734537599377685
36.0,4.4,Cloudy,Jam,1.0,Meal,motorcycle,2.0,Yes,Metropolitian,45.0,19.659160370978903
33.0,4.7,Sunny,High,2.0,Drinks,scooter,0.0,No,Urban,21.0,3.040541510002792
36.0,4.9,Sunny,Low,0.0,Buffet,motorcycle,1.0,No,Metropolitian,28.0,7.862668167410368
30.0,4.2,Stormy,Low,2.0,Meal,scooter,1.0,No,Metropolitian,28.0,10.725566076623076
28.0,4.6,Windy,Medium,1.0,Snack,scooter,0.0,No,Metropolitian,21.0,13.98984971037147
30.0,4.8,Stormy,Jam,2.0,Buffet,electric_scooter,0.0,No,Metropolitian,30.0,9.121794088990224
39.0,4.6,Sunny,Jam,2.0,Snack,electric_scooter,1.0,No,Metropolitian,29.0,13.681631975373575
33.0,4.7,Sandstorms,Medium,2.0,Drinks,electric_scooter,1.0,No,Metropolitian,32.0,5.962202685727718
30.0,3.9,Cloudy,Medium,1.0,Drinks,motorcycle,1.0,No,Urban,30.0,20.25304812543042
23.0,5.0,Stormy,High,0.0,Meal,motorcycle,0.0,No,Metropolitian,23.0,1.5544994921789963
26.0,4.7,Windy,Jam,1.0,Drinks,scooter,1.0,No,Metropolitian,29.0,8.938177476637758
39.0,5.0,Stormy,Medium,1.0,Meal,scooter,1.0,No,Urban,26.0,6.080882967594327
30.0,4.7,Sunny,High,1.0,Buffet,scooter,1.0,No,Urban,15.0,6.210416158377501
23.0,4.9,Windy,High,1.0,Snack,motorcycle,1.0,No,Urban,19.0,3.025332706173566
37.0,4.9,Sandstorms,Jam,0.0,Snack,motorcycle,0.0,No,Metropolitian,46.0,4.406256770468765
27.0,4.9,Windy,Low,2.0,Drinks,scooter,1.0,No,Urban,15.0,1.5095756042667012
37.0,5.0,Windy,Medium,1.0,Meal,motorcycle,1.0,No,Metropolitian,21.0,10.427668815941242
30.0,4.9,Cloudy,Low,1.0,Buffet,scooter,0.0,No,Urban,16.0,1.5725337292863206
38.0,4.4,Sandstorms,High,1.0,Snack,scooter,1.0,No,Metropolitian,33.0,6.210946741810896
28.0,4.7,Sunny,Jam,1.0,Buffet,scooter,0.0,No,Urban,19.0,9.31283846749211
34.0,4.7,Cloudy,Low,1.0,Buffet,scooter,1.0,No,Metropolitian,18.0,3.145067434621583
27.0,4.9,Sandstorms,Medium,2.0,Buffet,motorcycle,0.0,No,Urban,23.0,4.469310320115436
21.0,4.7,Cloudy,High,2.0,Drinks,scooter,1.0,No,Metropolitian,23.0,6.051108888205775
37.0,4.7,Sunny,Medium,1.0,Buffet,motorcycle,0.0,No,Metropolitian,16.0,7.763196932715946
20.0,5.0,Sunny,Jam,0.0,Buffet,motorcycle,0.0,No,Urban,26.0,16.641014927987907
34.0,4.3,Windy,Jam,2.0,Meal,motorcycle,1.0,No,Urban,31.0,10.64105130998624
39.0,5.0,Stormy,Low,2.0,Meal,scooter,0.0,No,Metropolitian,27.0,3.04081604085675
24.0,4.6,Sandstorms,Jam,1.0,Snack,motorcycle,1.0,No,Metropolitian,20.0,19.91558571344329
38.0,4.5,Windy,Low,2.0,Snack,electric_scooter,1.0,No,Metropolitian,25.0,13.9731420501497
32.0,4.6,Fog,Low,0.0,Snack,motorcycle,1.0,No,Metropolitian,38.0,12.238686345324815
21.0,5.0,Sunny,Low,2.0,Meal,scooter,0.0,No,Urban,18.0,7.762635434587253
34.0,4.7,Cloudy,Medium,2.0,Drinks,motorcycle,0.0,No,Urban,18.0,4.530462395476539
31.0,4.7,Windy,Low,2.0,Buffet,scooter,1.0,No,Urban,21.0,3.1051298892163754
34.0,4.9,Fog,Jam,0.0,Buffet,motorcycle,0.0,No,Metropolitian,34.0,9.219905581616992
36.0,5.0,Sunny,Medium,0.0,Snack,motorcycle,1.0,No,Metropolitian,25.0,4.587356404161672
26.0,5.0,Sandstorms,Jam,2.0,Buffet,motorcycle,1.0,No,Metropolitian,23.0,9.348356419300424
24.0,4.7,Windy,Medium,2.0,Meal,scooter,1.0,No,Urban,24.0,4.589499486380355
33.0,4.6,Cloudy,Jam,0.0,Meal,motorcycle,1.0,No,Metropolitian,26.0,4.537394871786295
39.0,4.8,Sunny,Low,1.0,Buffet,motorcycle,1.0,No,Metropolitian,10.0,3.0732024062611822
33.0,4.3,Stormy,Jam,2.0,Drinks,scooter,1.0,No,Urban,40.0,19.91554755152054
27.0,4.8,Sunny,Jam,2.0,Meal,electric_scooter,1.0,No,Metropolitian,16.0,13.766616908202742
39.0,4.4,Windy,High,2.0,Meal,electric_scooter,1.0,No,Metropolitian,33.0,6.23280716086554
34.0,4.7,Fog,Low,0.0,Drinks,motorcycle,1.0,No,Metropolitian,27.0,9.314907489514155
27.0,4.8,Windy,Jam,1.0,Drinks,scooter,1.0,No,Metropolitian,26.0,20.252959556511744
29.0,4.1,Fog,Medium,1.0,Drinks,scooter,0.0,No,Metropolitian,39.0,12.485077941758162
20.0,4.8,Sunny,Jam,1.0,Drinks,motorcycle,0.0,No,Metropolitian,13.0,7.562921044749782
38.0,4.1,Stormy,Jam,1.0,Buffet,scooter,0.0,No,Urban,32.0,16.63531520325545
30.0,4.2,Windy,Low,2.0,Buffet,scooter,0.0,No,Metropolitian,14.0,3.0184094452114865
23.0,4.7,Sandstorms,Low,0.0,Snack,motorcycle,1.0,No,Metropolitian,24.0,20.85246594803466
23.0,4.5,Sandstorms,Low,1.0,Snack,motorcycle,0.0,No,Metropolitian,15.0,7.763180727989779
37.0,4.6,Windy,High,0.0,Meal,motorcycle,3.0,No,Metropolitian,49.0,1.4899109729390851
25.0,4.6,Fog,Medium,1.0,Snack,scooter,1.0,No,Metropolitian,35.0,13.968990746015168
30.0,4.3,Sandstorms,Low,0.0,Meal,motorcycle,0.0,No,Urban,15.0,3.10533227339685
27.0,4.8,Stormy,Jam,2.0,Snack,motorcycle,0.0,No,Metropolitian,17.0,13.583460272389509
38.0,4.7,Fog,High,1.0,Meal,scooter,1.0,No,Metropolitian,28.0,1.4897995018082963
21.0,4.9,Fog,Jam,1.0,Meal,scooter,0.0,No,Metropolitian,22.0,4.46931202175492
21.0,5.0,Fog,Medium,2.0,Drinks,motorcycle,2.0,No,Metropolitian,37.0,19.61901197596057
33.0,4.6,Sandstorms,Low,1.0,Drinks,motorcycle,0.0,No,Metropolitian,26.0,4.66364460686909
30.0,4.2,Sunny,Jam,0.0,Snack,motorcycle,1.0,No,Urban,32.0,5207.263138894022
26.0,4.7,Sunny,Jam,0.0,Meal,motorcycle,1.0,No,Metropolitian,21.0,12.075147204184724
30.0,4.3,Windy,Low,0.0,Snack,motorcycle,1.0,No,Metropolitian,30.0,3.029559739500528
32.0,4.7,Fog,Low,2.0,Buffet,motorcycle,0.0,No,Metropolitian,15.0,3.058924545938562
21.0,5.0,Sunny,Low,2.0,Meal,electric_scooter,0.0,No,Metropolitian,23.0,4.596698554557205
20.0,4.8,Fog,Medium,1.0,Meal,motorcycle,0.0,No,Urban,15.0,7.762944133594541
37.0,4.6,Fog,Low,0.0,Buffet,motorcycle,1.0,No,Metropolitian,27.0,1.5526813140972442
24.0,4.5,Stormy,Jam,1.0,Meal,scooter,1.0,No,Metropolitian,24.0,13.682164847733755
33.0,4.2,Cloudy,Jam,1.0,Buffet,motorcycle,1.0,No,Urban,47.0,20.179033045443173
20.0,5.0,Sunny,Jam,1.0,Meal,motorcycle,1.0,No,Metropolitian,16.0,9.121874081416118
29.0,4.6,Sunny,Medium,1.0,Meal,scooter,1.0,No,Metropolitian,12.0,4.634551589453643
36.0,4.8,Sandstorms,Low,0.0,Meal,motorcycle,1.0,No,Metropolitian,26.0,12.464066309794568
20.0,4.7,Windy,Jam,1.0,Snack,scooter,1.0,No,Metropolitian,18.0,20.18081128090421
32.0,4.7,Fog,Medium,0.0,Drinks,motorcycle,0.0,No,Metropolitian,25.0,7.6470478692714
30.0,5.0,Sunny,Low,2.0,Drinks,electric_scooter,1.0,No,Metropolitian,19.0,3.040541510002792
25.0,4.2,Windy,Low,0.0,Snack,motorcycle,0.0,No,Metropolitian,19.0,1.5147941817694572
21.0,4.8,Sunny,Low,0.0,Meal,motorcycle,1.0,No,Metropolitian,25.0,12.161417162421785
34.0,3.5,Sunny,Jam,2.0,Buffet,scooter,1.0,No,Metropolitian,31.0,10.58695309692162
24.0,4.3,Fog,Jam,1.0,Buffet,scooter,0.0,No,Urban,33.0,10.756185975480651
35.0,4.4,Sandstorms,Jam,2.0,Drinks,motorcycle,0.0,No,Metropolitian,37.0,16.65990378949706
29.0,4.9,Fog,Low,0.0,Snack,motorcycle,1.0,No,Metropolitian,20.0,7.325157361461918
20.0,4.7,Cloudy,Medium,0.0,Buffet,motorcycle,1.0,No,Metropolitian,24.0,6.210106489026999
22.0,5.0,Cloudy,Jam,1.0,Buffet,scooter,0.0,No,Metropolitian,44.0,19.66102221350665
29.0,4.8,Windy,Low,2.0,Snack,scooter,1.0,No,Metropolitian,14.0,13.215310129029213
21.0,4.8,Cloudy,High,2.0,Meal,scooter,1.0,No,Metropolitian,21.0,6.179330887543313
20.0,4.7,Cloudy,Jam,1.0,Drinks,motorcycle,1.0,No,Metropolitian,36.0,17.074904296042025
35.0,4.6,Sunny,Low,0.0,Drinks,motorcycle,1.0,No,Metropolitian,22.0,19.917038235830077
36.0,4.5,Stormy,Low,0.0,Snack,motorcycle,1.0,No,Urban,30.0,8.936297424957562
32.0,4.5,Stormy,Medium,1.0,Meal,motorcycle,1.0,No,Metropolitian,29.0,10.641572477284369
36.0,4.8,Windy,Low,1.0,Drinks,motorcycle,1.0,No,Metropolitian,25.0,12.07923779547882
26.0,4.5,Stormy,Low,0.0,Buffet,motorcycle,0.0,No,Metropolitian,22.0,16.787820514671505
30.0,4.7,Windy,Medium,0.0,Drinks,motorcycle,0.0,No,Urban,26.0,7.49036393357073
33.0,3.9,Windy,Jam,1.0,Buffet,scooter,1.0,No,Metropolitian,32.0,13.612594236925654
38.0,4.8,Windy,Low,1.0,Meal,scooter,1.0,No,Metropolitian,21.0,9.179538450826046
28.0,4.8,Sunny,Low,0.0,Drinks,motorcycle,1.0,No,Metropolitian,27.0,13.68237887648496
28.0,5.0,Sandstorms,Medium,0.0,Meal,motorcycle,1.0,No,Urban,22.0,20.44292976252901
21.0,4.7,Cloudy,Low,0.0,Buffet,motorcycle,1.0,No,Metropolitian,21.0,4.469223038792308
28.0,4.7,Cloudy,Low,2.0,Drinks,motorcycle,0.0,No,Metropolitian,23.0,17.073813051007523
23.0,4.6,Windy,Jam,1.0,Drinks,motorcycle,0.0,No,Metropolitian,28.0,13.90269207363203
20.0,4.8,Windy,Medium,0.0,Meal,motorcycle,0.0,No,Metropolitian,18.0,7.76260023979039
32.0,3.6,Windy,Medium,1.0,Buffet,motorcycle,0.0,No,Metropolitian,35.0,12.116895848186624
21.0,4.6,Sunny,Jam,1.0,Buffet,scooter,0.0,No,Metropolitian,22.0,13.612451541411556
26.0,4.9,Fog,Jam,0.0,Buffet,motorcycle,0.0,No,Metropolitian,41.0,11.00773476374462
21.0,4.5,Sandstorms,Medium,2.0,Snack,motorcycle,1.0,No,Metropolitian,25.0,7.448970151933079
37.0,4.7,Windy,Jam,2.0,Drinks,scooter,1.0,No,Metropolitian,34.0,4.657159718107683
21.0,4.7,Sunny,Medium,1.0,Snack,scooter,1.0,No,Metropolitian,17.0,9.192770952683546
23.0,4.7,Fog,Medium,2.0,Meal,motorcycle,1.0,No,Metropolitian,19.0,7.601681384871196
30.0,4.1,Windy,Jam,0.0,Buffet,motorcycle,1.0,No,Metropolitian,44.0,7.790401204068506
34.0,4.0,Sandstorms,Jam,0.0,Buffet,motorcycle,3.0,No,Semi-Urban,53.0,12.418408999826822
36.0,4.7,Windy,Jam,1.0,Buffet,motorcycle,1.0,No,Metropolitian,31.0,7.449051156906713
25.0,4.2,Windy,Jam,0.0,Meal,motorcycle,0.0,No,Metropolitian,31.0,7.562267471532845
34.0,4.3,Windy,Low,0.0,Buffet,motorcycle,1.0,No,Metropolitian,33.0,1.509467584367178
23.0,4.5,Cloudy,High,0.0,Drinks,motorcycle,1.0,No,Metropolitian,25.0,1.5526929456613003
24.0,4.9,Cloudy,Jam,0.0,Buffet,motorcycle,0.0,No,Urban,38.0,17.29786575291325
26.0,5.0,Windy,Jam,1.0,Buffet,motorcycle,1.0,No,Metropolitian,18.0,14.044147682130111
21.0,4.8,Cloudy,Low,2.0,Drinks,scooter,1.0,No,Urban,15.0,2.996313374961597
28.0,4.9,Sunny,Medium,0.0,Meal,motorcycle,1.0,No,Urban,17.0,12.233735310134827
34.0,3.7,Fog,Low,1.0,Meal,motorcycle,2.0,No,Metropolitian,33.0,13.973182653917394
